;data;preco
3762;2012-08-27;117,45
3763;2012-08-26;115,77
3764;2012-08-25;116,03
3765;2012-08-24;115,50
3766;2012-08-23;117,45
3767;2012-08-22;115,77
3768;2012-08-21;115,20
3769;2012-08-20;116,12
3770;2012-08-19;115,51
3771;2012-08-18;113,90
3772;2012-08-17;114,48
3773;2012-08-16;116,12
3774;2012-08-15;115,51
3775;2012-08-14;113,13
3776;2012-08-13;113,52
3777;2012-08-12;113,42
3778;2012-08-11;112,39
3779;2012-08-10;110,01
3780;2012-08-09;113,52
3781;2012-08-08;113,42
3782;2012-08-07;109,57
3783;2012-08-06;107,55
3784;2012-08-05;106,78
3785;2012-08-04;105,93
3786;2012-08-03;106,54
3787;2012-08-02;107,55
3788;2012-08-01;106,78
3789;2012-07-31;106,30
3790;2012-07-30;104,77
3791;2012-07-29;102,35
3792;2012-07-28;103,57
3793;2012-07-27;103,91
3794;2012-07-26;104,77
3795;2012-07-25;102,35
3796;2012-07-24;106,98
3797;2012-07-23;107,79
3798;2012-07-22;105,92
3799;2012-07-21;104,21
3800;2012-07-20;102,10
3801;2012-07-19;107,79
3802;2012-07-18;105,92
3803;2012-07-17;101,91
3804;2012-07-16;99,18
3805;2012-07-15;99,23
3806;2012-07-14;99,15
3807;2012-07-13;99,94
3808;2012-07-12;99,18
3809;2012-07-11;99,23
3810;2012-07-10;98,50
3811;2012-07-09;101,54
3812;2012-07-07;99,89
3813;2012-07-06;95,28
3814;2012-07-05;101,54
3815;2012-07-03;94,17
3816;2012-07-02;91,02
3817;2012-07-01;92,06
3818;2012-06-30;90,19
3819;2012-06-29;88,69
3820;2012-06-28;91,02
3821;2012-06-27;92,06
3822;2012-06-26;89,22
3823;2012-06-25;89,22
3824;2012-06-24;93,50
3825;2012-06-23;95,14
3826;2012-06-22;95,21
3827;2012-06-21;89,22
3828;2012-06-20;93,50
3829;2012-06-19;97,13
3830;2012-06-18;96,46
3831;2012-06-17;97,29
3832;2012-06-16;96,59
3833;2012-06-15;98,60
3834;2012-06-14;96,46
3835;2012-06-13;97,29
3836;2012-06-12;97,57
3837;2012-06-11;100,05
3838;2012-06-10;101,14
3839;2012-06-09;98,65
3840;2012-06-08;97,74
3841;2012-06-07;100,05
3842;2012-06-06;101,14
3843;2012-06-05;98,63
3844;2012-06-04;103,86
3845;2012-06-03;103,85
3846;2012-06-02;107,55
3847;2012-06-01;98,63
3848;2012-05-31;103,86
3849;2012-05-30;103,85
3850;2012-05-29;107,86
3851;2012-05-28;107,20
3852;2012-05-27;106,88
3853;2012-05-26;109,76
3854;2012-05-25;109,02
3855;2012-05-24;107,20
3856;2012-05-23;106,88
3857;2012-05-22;108,03
3858;2012-05-21;109,31
3859;2012-05-20;109,80
3860;2012-05-19;111,40
3861;2012-05-18;110,79
3862;2012-05-17;109,31
3863;2012-05-16;109,80
3864;2012-05-15;112,50
3865;2012-05-14;112,24
3866;2012-05-13;111,89
3867;2012-05-12;110,48
3868;2012-05-11;112,50
3869;2012-05-10;112,24
3870;2012-05-09;111,89
3871;2012-05-08;111,66
3872;2012-05-07;115,91
3873;2012-05-06;117,57
3874;2012-05-05;119,57
3875;2012-05-04;118,66
3876;2012-05-03;115,91
3877;2012-05-02;117,57
3878;2012-05-01;119,30
3879;2012-04-30;119,33
3880;2012-04-29;117,45
3881;2012-04-28;117,74
3882;2012-04-27;116,66
3883;2012-04-26;119,33
3884;2012-04-25;117,45
3885;2012-04-24;118,08
3886;2012-04-23;117,00
3887;2012-04-22;115,18
3888;2012-04-21;117,41
3889;2012-04-20;118,23
3890;2012-04-19;117,00
3891;2012-04-18;115,18
3892;2012-04-17;120,62
3893;2012-04-16;120,57
3894;2012-04-15;120,41
3895;2012-04-14;121,89
3896;2012-04-13;120,62
3897;2012-04-12;120,57
3898;2012-04-11;120,41
3899;2012-04-10;121,89
3900;2012-04-09;123,58
3901;2012-04-08;123,04
3902;2012-04-07;125,66
3903;2012-04-06;124,44
3904;2012-04-05;123,58
3905;2012-04-04;123,04
3906;2012-04-03;123,41
3907;2012-04-02;123,23
3908;2012-04-01;124,41
3909;2012-03-31;125,25
3910;2012-03-30;125,85
3911;2012-03-29;123,23
3912;2012-03-28;124,41
3913;2012-03-27;125,21
3914;2012-03-26;122,49
3915;2012-03-25;123,89
3916;2012-03-24;124,38
3917;2012-03-23;125,76
3918;2012-03-22;122,49
3919;2012-03-21;123,89
3920;2012-03-20;125,09
3921;2012-03-19;123,63
3922;2012-03-18;126,98
3923;2012-03-17;128,14
3924;2012-03-16;127,27
3925;2012-03-15;123,63
3926;2012-03-14;126,98
3927;2012-03-13;128,08
3928;2012-03-12;127,96
3929;2012-03-11;125,37
3930;2012-03-10;125,03
3931;2012-03-09;126,68
3932;2012-03-08;127,96
3933;2012-03-07;125,37
3934;2012-03-06;125,93
3935;2012-03-05;125,76
3936;2012-03-04;122,23
3937;2012-03-03;124,02
3938;2012-03-02;126,46
3939;2012-03-01;125,76
3940;2012-02-29;122,23
3941;2012-02-28;124,89
3942;2012-02-27;124,53
3943;2012-02-26;123,07
3944;2012-02-25;120,85
3945;2012-02-24;124,89
3946;2012-02-23;124,53
3947;2012-02-22;123,07
3948;2012-02-21;120,69
3949;2012-02-20;121,00
3950;2012-02-19;120,25
3951;2012-02-18;118,30
3952;2012-02-17;118,73
3953;2012-02-16;121,00
3954;2012-02-15;120,25
3955;2012-02-14;118,13
3956;2012-02-13;118,40
3957;2012-02-12;117,18
3958;2012-02-11;116,86
3959;2012-02-10;115,47
3960;2012-02-09;118,40
3961;2012-02-08;117,18
3962;2012-02-07;112,56
3963;2012-02-06;110,96
3964;2012-02-05;111,96
3965;2012-02-04;110,26
3966;2012-02-03;110,24
3967;2012-02-02;110,96
3968;2012-02-01;111,96
3969;2012-01-31;110,50
3970;2012-01-30;109,08
3971;2012-01-29;108,48
3972;2012-01-28;108,38
3973;2012-01-27;109,46
3974;2012-01-26;109,08
3975;2012-01-25;108,48
3976;2012-01-24;108,50
3977;2012-01-23;109,54
3978;2012-01-21;109,81
3979;2012-01-20;110,55
3980;2012-01-19;109,54
3981;2012-01-17;109,81
3982;2012-01-16;109,88
3983;2012-01-15;112,97
3984;2012-01-14;111,66
3985;2012-01-13;113,30
3986;2012-01-12;111,07
3987;2012-01-11;112,97
3988;2012-01-10;111,66
3989;2012-01-09;111,96
3990;2012-01-08;113,59
3991;2012-01-07;113,37
3992;2012-01-06;111,12
3993;2012-01-05;111,96
3994;2012-01-04;113,59
3995;2012-01-03;108,09
3996;2012-01-02;106,89
3997;2012-01-01;107,54
3998;2011-12-30;108,09
3999;2011-12-29;106,89
4000;2011-12-28;107,54
4001;2011-12-27;109,28
4002;2011-12-26;108,98
4003;2011-12-25;108,00
4004;2011-12-24;107,80
4005;2011-12-23;104,55
4006;2011-12-22;108,98
4007;2011-12-21;108,00
4008;2011-12-20;104,00
4009;2011-12-19;104,52
4010;2011-12-18;105,72
4011;2011-12-17;109,25
4012;2011-12-16;107,82
4013;2011-12-15;104,52
4014;2011-12-14;105,72
4015;2011-12-13;107,91
4016;2011-12-12;108,23
4017;2011-12-11;110,07
4018;2011-12-10;110,16
4019;2011-12-09;110,18
4020;2011-12-08;108,23
4021;2011-12-07;110,07
4022;2011-12-06;109,59
4023;2011-12-05;108,83
4024;2011-12-04;111,22
4025;2011-12-03;111,25
4026;2011-12-02;109,38
4027;2011-12-01;108,83
4028;2011-11-30;111,22
4029;2011-11-29;106,08
4030;2011-11-28;109,38
4031;2011-11-27;106,83
4032;2011-11-26;107,77
4033;2011-11-25;105,98
4034;2011-11-23;106,83
4035;2011-11-22;107,82
4036;2011-11-21;109,25
4037;2011-11-20;111,91
4038;2011-11-19;111,90
4039;2011-11-18;112,57
4040;2011-11-17;109,25
4041;2011-11-16;111,91
4042;2011-11-15;114,43
4043;2011-11-14;113,32
4044;2011-11-13;115,29
4045;2011-11-12;115,61
4046;2011-11-11;114,75
4047;2011-11-10;113,32
4048;2011-11-09;115,29
4049;2011-11-08;112,22
4050;2011-11-07;110,76
4051;2011-11-06;110,82
4052;2011-11-05;106,97
4053;2011-11-04;108,43
4054;2011-11-03;110,76
4055;2011-11-02;110,82
4056;2011-11-01;110,01
4057;2011-10-31;112,45
4058;2011-10-30;110,43
4059;2011-10-29;112,11
4060;2011-10-28;111,67
4061;2011-10-27;112,45
4062;2011-10-26;110,43
4063;2011-10-25;111,60
4064;2011-10-24;109,00
4065;2011-10-23;111,76
4066;2011-10-22;112,08
4067;2011-10-21;112,92
4068;2011-10-20;109,00
4069;2011-10-19;111,76
4070;2011-10-18;114,33
4071;2011-10-17;112,45
4072;2011-10-16;112,44
4073;2011-10-15;109,22
4074;2011-10-14;109,49
4075;2011-10-13;112,45
4076;2011-10-12;112,44
4077;2011-10-11;106,56
4078;2011-10-10;104,38
4079;2011-10-09;103,77
4080;2011-10-08;101,84
4081;2011-10-07;103,61
4082;2011-10-06;104,38
4083;2011-10-05;103,77
4084;2011-10-04;105,42
4085;2011-10-03;107,08
4086;2011-10-02;108,52
4087;2011-10-01;109,54
4088;2011-09-30;107,90
4089;2011-09-29;107,08
4090;2011-09-28;108,52
4091;2011-09-27;109,17
4092;2011-09-26;109,21
4093;2011-09-25;114,26
4094;2011-09-24;114,39
4095;2011-09-23;112,89
4096;2011-09-22;109,21
4097;2011-09-21;114,26
4098;2011-09-20;116,26
4099;2011-09-19;116,71
4100;2011-09-18;113,10
4101;2011-09-17;114,08
4102;2011-09-16;114,75
4103;2011-09-15;116,71
4104;2011-09-14;113,10
4105;2011-09-13;115,10
4106;2011-09-12;117,99
4107;2011-09-11;117,50
4108;2011-09-10;113,29
4109;2011-09-09;115,10
4110;2011-09-08;117,99
4111;2011-09-07;117,50
4112;2011-09-06;115,92
4113;2011-09-05;116,43
4114;2011-09-04;116,48
4115;2011-09-03;115,59
4116;2011-09-02;115,92
4117;2011-09-01;116,43
4118;2011-08-31;116,48
4119;2011-08-30;112,29
4120;2011-08-29;111,91
4121;2011-08-28;111,91
4122;2011-08-27;110,35
4123;2011-08-26;108,83
4124;2011-08-25;111,91
4125;2011-08-24;111,91
4126;2011-08-23;109,37
4127;2011-08-22;108,36
4128;2011-08-21;111,37
4129;2011-08-20;109,69
4130;2011-08-19;108,89
4131;2011-08-18;108,36
4132;2011-08-17;111,37
4133;2011-08-16;108,17
4134;2011-08-15;107,82
4135;2011-08-14;103,84
4136;2011-08-13;103,63
4137;2011-08-12;103,06
4138;2011-08-11;107,82
4139;2011-08-10;103,84
4140;2011-08-09;106,92
4141;2011-08-08;110,22
4142;2011-08-07;113,74
4143;2011-08-06;116,02
4144;2011-08-05;116,30
4145;2011-08-04;110,22
4146;2011-08-03;113,74
4147;2011-08-02;115,93
4148;2011-08-01;118,16
4149;2011-07-31;117,99
4150;2011-07-30;118,14
4151;2011-07-29;118,27
4152;2011-07-28;118,16
4153;2011-07-27;117,99
4154;2011-07-26;118,99
4155;2011-07-25;118,25
4156;2011-07-24;118,52
4157;2011-07-23;118,18
4158;2011-07-22;117,05
4159;2011-07-21;118,25
4160;2011-07-20;118,52
4161;2011-07-19;118,06
4162;2011-07-18;117,38
4163;2011-07-17;118,46
4164;2011-07-16;117,36
4165;2011-07-15;117,35
4166;2011-07-14;117,38
4167;2011-07-13;118,46
4168;2011-07-12;117,40
4169;2011-07-11;117,40
4170;2011-07-10;113,55
4171;2011-07-09;113,21
4172;2011-07-08;117,40
4173;2011-07-07;117,40
4174;2011-07-06;113,55
4175;2011-07-05;109,82
4176;2011-07-04;111,71
4177;2011-07-03;111,49
4178;2011-07-02;107,57
4179;2011-07-01;104,57
4180;2011-06-30;111,71
4181;2011-06-29;111,49
4182;2011-06-28;104,79
4183;2011-06-27;108,27
4184;2011-06-26;113,59
4185;2011-06-25;112,02
4186;2011-06-24;112,21
4187;2011-06-23;108,27
4188;2011-06-22;113,59
4189;2011-06-21;113,74
4190;2011-06-20;114,69
4191;2011-06-19;114,67
4192;2011-06-18;120,35
4193;2011-06-17;120,49
4194;2011-06-16;118,71
4195;2011-06-15;114,67
4196;2011-06-14;120,35
4197;2011-06-13;119,95
4198;2011-06-12;118,43
4199;2011-06-11;116,14
4200;2011-06-10;115,40
4201;2011-06-09;119,95
4202;2011-06-08;118,43
4203;2011-06-07;115,09
4204;2011-06-06;114,30
4205;2011-06-05;116,15
4206;2011-06-04;117,18
4207;2011-06-03;115,09
4208;2011-06-02;114,30
4209;2011-06-01;116,15
4210;2011-05-31;114,85
4211;2011-05-30;115,06
4212;2011-05-29;114,47
4213;2011-05-28;112,52
4214;2011-05-27;110,13
4215;2011-05-26;115,06
4216;2011-05-25;114,47
4217;2011-05-24;111,25
4218;2011-05-23;113,20
4219;2011-05-22;112,54
4220;2011-05-21;109,39
4221;2011-05-20;113,72
4222;2011-05-19;113,20
4223;2011-05-18;112,54
4224;2011-05-17;113,08
4225;2011-05-16;112,87
4226;2011-05-15;115,66
4227;2011-05-14;117,82
4228;2011-05-13;113,21
4229;2011-05-12;112,87
4230;2011-05-11;115,66
4231;2011-05-10;113,69
4232;2011-05-09;111,93
4233;2011-05-08;121,55
4234;2011-05-07;124,01
4235;2011-05-06;126,64
4236;2011-05-05;111,93
4237;2011-05-04;121,55
4238;2011-05-03;124,01
4239;2011-05-02;126,59
4240;2011-05-01;124,94
4241;2011-04-30;124,55
4242;2011-04-28;126,59
4243;2011-04-27;124,94
4244;2011-04-26;124,55
4245;2011-04-25;123,64
4246;2011-04-24;124,26
4247;2011-04-23;121,35
4248;2011-04-22;121,69
4249;2011-04-21;123,64
4250;2011-04-20;124,26
4251;2011-04-19;124,63
4252;2011-04-18;122,74
4253;2011-04-17;122,70
4254;2011-04-16;121,33
4255;2011-04-15;126,46
4256;2011-04-14;122,74
4257;2011-04-13;122,70
4258;2011-04-12;126,30
4259;2011-04-11;122,90
4260;2011-04-10;123,01
4261;2011-04-09;122,87
4262;2011-04-08;120,07
4263;2011-04-07;122,90
4264;2011-04-06;123,01
4265;2011-04-05;118,63
4266;2011-04-04;116,94
4267;2011-04-03;115,35
4268;2011-04-02;115,58
4269;2011-04-01;115,95
4270;2011-03-31;116,94
4271;2011-03-30;115,35
4272;2011-03-29;115,45
4273;2011-03-28;115,41
4274;2011-03-27;115,65
4275;2011-03-26;115,63
4276;2011-03-25;114,92
4277;2011-03-24;115,41
4278;2011-03-23;115,65
4279;2011-03-22;114,13
4280;2011-03-21;114,18
4281;2011-03-20;110,96
4282;2011-03-19;111,11
4283;2011-03-18;112,95
4284;2011-03-17;114,18
4285;2011-03-16;110,96
4286;2011-03-15;114,07
4287;2011-03-14;114,07
4288;2011-03-13;115,19
4289;2011-03-12;112,32
4290;2011-03-11;116,58
4291;2011-03-10;114,07
4292;2011-03-09;115,19
4293;2011-03-08;115,71
4294;2011-03-07;114,42
4295;2011-03-06;116,89
4296;2011-03-05;113,34
4297;2011-03-04;112,27
4298;2011-03-03;114,42
4299;2011-03-02;116,89
4300;2011-03-01;111,47
4301;2011-02-28;113,91
4302;2011-02-27;109,77
4303;2011-02-26;106,82
4304;2011-02-25;111,47
4305;2011-02-24;113,91
4306;2011-02-23;109,77
4307;2011-02-22;102,20
4308;2011-02-21;103,45
4309;2011-02-20;102,78
4310;2011-02-19;102,48
4311;2011-02-18;103,12
4312;2011-02-17;103,45
4313;2011-02-16;102,78
4314;2011-02-15;99,93
4315;2011-02-14;100,74
4316;2011-02-13;100,16
4317;2011-02-12;99,25
4318;2011-02-11;99,44
4319;2011-02-10;100,74
4320;2011-02-09;100,16
4321;2011-02-08;99,43
4322;2011-02-07;101,69
4323;2011-02-06;101,30
4324;2011-02-05;100,40
4325;2011-02-04;98,97
4326;2011-02-03;101,69
4327;2011-02-02;101,30
4328;2011-02-01;97,06
4329;2011-01-31;96,48
4330;2011-01-30;96,04
4331;2011-01-29;96,76
4332;2011-01-28;96,76
4333;2011-01-27;96,48
4334;2011-01-26;96,04
4335;2011-01-25;96,84
4336;2011-01-24;96,27
4337;2011-01-23;98,42
4338;2011-01-22;97,83
4339;2011-01-21;96,84
4340;2011-01-20;96,27
4341;2011-01-19;98,42
4342;2011-01-18;97,86
4343;2011-01-17;97,86
4344;2011-01-16;97,86
4345;2011-01-15;96,80
4346;2011-01-14;95,05
4347;2011-01-13;97,86
4348;2011-01-12;97,86
4349;2011-01-11;94,25
4350;2011-01-10;94,95
4351;2011-01-09;95,07
4352;2011-01-08;93,52
4353;2011-01-07;95,82
4354;2011-01-06;94,95
4355;2011-01-05;95,07
4356;2011-01-04;93,23
4357;2011-01-03;92,50
4358;2011-01-02;93,52
4359;2011-01-01;93,52
4360;2010-12-31;93,08
4361;2010-12-30;92,50
4362;2010-12-29;93,52
4363;2010-12-28;93,52
4364;2010-12-27;93,63
4365;2010-12-26;93,55
4366;2010-12-25;93,11
4367;2010-12-24;91,31
4368;2010-12-23;93,63
4369;2010-12-22;93,55
4370;2010-12-21;91,11
4371;2010-12-20;91,09
4372;2010-12-19;91,33
4373;2010-12-18;90,63
4374;2010-12-17;90,40
4375;2010-12-16;89,54
4376;2010-12-15;91,33
4377;2010-12-14;90,63
4378;2010-12-13;89,93
4379;2010-12-12;89,74
4380;2010-12-11;90,78
4381;2010-12-10;91,25
4382;2010-12-09;89,93
4383;2010-12-08;89,74
4384;2010-12-07;90,65
4385;2010-12-06;89,37
4386;2010-12-05;88,56
4387;2010-12-04;82,37
4388;2010-12-03;85,90
4389;2010-12-02;89,37
4390;2010-12-01;88,56
4391;2010-11-30;84,78
4392;2010-11-29;85,90
4393;2010-11-28;84,53
4394;2010-11-27;82,37
4395;2010-11-26;82,34
4396;2010-11-24;84,53
4397;2010-11-23;83,17
4398;2010-11-22;83,70
4399;2010-11-21;83,36
4400;2010-11-20;83,98
4401;2010-11-19;85,49
4402;2010-11-18;83,70
4403;2010-11-17;83,36
4404;2010-11-16;86,07
4405;2010-11-15;88,08
4406;2010-11-14;87,92
4407;2010-11-13;87,93
4408;2010-11-12;87,15
4409;2010-11-11;88,08
4410;2010-11-10;87,92
4411;2010-11-09;87,05
4412;2010-11-08;86,83
4413;2010-11-07;85,33
4414;2010-11-06;84,71
4415;2010-11-05;84,06
4416;2010-11-04;86,83
4417;2010-11-03;85,33
4418;2010-11-02;82,47
4419;2010-11-01;82,97
4420;2010-10-31;81,27
4421;2010-10-30;82,62
4422;2010-10-29;81,91
4423;2010-10-28;82,97
4424;2010-10-27;81,27
4425;2010-10-26;80,75
4426;2010-10-25;81,28
4427;2010-10-24;81,68
4428;2010-10-23;81,12
4429;2010-10-22;82,30
4430;2010-10-21;81,28
4431;2010-10-20;81,68
4432;2010-10-19;81,94
4433;2010-10-18;83,55
4434;2010-10-17;84,01
4435;2010-10-16;82,99
4436;2010-10-15;83,08
4437;2010-10-14;83,55
4438;2010-10-13;84,01
4439;2010-10-12;83,88
4440;2010-10-11;83,67
4441;2010-10-10;85,01
4442;2010-10-09;83,35
4443;2010-10-08;83,42
4444;2010-10-07;83,67
4445;2010-10-06;85,01
4446;2010-10-05;82,69
4447;2010-10-04;80,77
4448;2010-10-03;78,79
4449;2010-10-02;79,14
4450;2010-10-01;77,71
4451;2010-09-30;80,77
4452;2010-09-29;78,79
4453;2010-09-28;78,73
4454;2010-09-27;77,69
4455;2010-09-26;77,29
4456;2010-09-25;78,76
4457;2010-09-24;79,42
4458;2010-09-23;77,69
4459;2010-09-22;77,29
4460;2010-09-21;77,43
4461;2010-09-20;78,89
4462;2010-09-19;78,46
4463;2010-09-18;78,89
4464;2010-09-17;78,52
4465;2010-09-16;78,89
4466;2010-09-15;78,46
4467;2010-09-14;77,54
4468;2010-09-13;77,87
4469;2010-09-12;77,48
4470;2010-09-11;75,78
4471;2010-09-10;77,54
4472;2010-09-09;77,87
4473;2010-09-08;77,48
4474;2010-09-07;75,03
4475;2010-09-06;74,93
4476;2010-09-05;75,53
4477;2010-09-04;75,51
4478;2010-09-03;76,05
4479;2010-09-02;74,93
4480;2010-09-01;75,53
4481;2010-08-31;75,16
4482;2010-08-30;74,50
4483;2010-08-29;70,74
4484;2010-08-28;70,61
4485;2010-08-27;73,08
4486;2010-08-26;74,50
4487;2010-08-25;70,74
4488;2010-08-24;73,48
4489;2010-08-23;74,84
4490;2010-08-22;75,10
4491;2010-08-21;76,74
4492;2010-08-20;74,56
4493;2010-08-19;74,84
4494;2010-08-18;75,10
4495;2010-08-17;75,14
4496;2010-08-16;76,63
4497;2010-08-15;77,83
4498;2010-08-14;79,89
4499;2010-08-13;81,54
4500;2010-08-12;76,63
4501;2010-08-11;77,83
4502;2010-08-10;81,28
4503;2010-08-09;82,90
4504;2010-08-08;83,76
4505;2010-08-07;83,60
4506;2010-08-06;81,93
4507;2010-08-05;82,90
4508;2010-08-04;83,76
4509;2010-08-03;77,50
4510;2010-08-02;78,60
4511;2010-08-01;76,66
4512;2010-07-31;75,52
4513;2010-07-30;77,90
4514;2010-07-29;78,60
4515;2010-07-28;76,66
4516;2010-07-27;77,27
4517;2010-07-26;77,59
4518;2010-07-25;75,75
4519;2010-07-24;76,31
4520;2010-07-23;76,29
4521;2010-07-22;77,59
4522;2010-07-21;75,75
4523;2010-07-20;75,55
4524;2010-07-19;75,52
4525;2010-07-18;76,63
4526;2010-07-17;76,45
4527;2010-07-16;74,35
4528;2010-07-15;75,52
4529;2010-07-14;76,63
4530;2010-07-13;75,20
4531;2010-07-12;74,56
4532;2010-07-11;72,97
4533;2010-07-10;73,08
4534;2010-07-09;75,20
4535;2010-07-08;74,56
4536;2010-07-07;72,97
4537;2010-07-06;71,75
4538;2010-07-05;71,73
4539;2010-07-04;74,94
4540;2010-07-03;74,21
4541;2010-07-02;76,66
4542;2010-07-01;71,73
4543;2010-06-30;74,94
4544;2010-06-29;76,21
4545;2010-06-28;75,17
4546;2010-06-27;75,22
4547;2010-06-26;78,08
4548;2010-06-25;78,53
4549;2010-06-24;75,17
4550;2010-06-23;75,22
4551;2010-06-22;77,05
4552;2010-06-21;77,52
4553;2010-06-20;76,12
4554;2010-06-19;75,29
4555;2010-06-18;75,11
4556;2010-06-17;77,52
4557;2010-06-16;76,12
4558;2010-06-15;73,28
4559;2010-06-14;74,33
4560;2010-06-13;73,68
4561;2010-06-12;71,43
4562;2010-06-11;71,09
4563;2010-06-10;74,33
4564;2010-06-09;73,68
4565;2010-06-08;71,84
4566;2010-06-07;73,12
4567;2010-06-06;72,78
4568;2010-06-05;73,08
4569;2010-06-04;71,84
4570;2010-06-03;73,12
4571;2010-06-02;72,78
4572;2010-06-01;73,00
4573;2010-05-31;73,56
4574;2010-05-30;70,59
4575;2010-05-29;67,18
4576;2010-05-28;69,62
4577;2010-05-27;73,56
4578;2010-05-26;70,59
4579;2010-05-25;70,45
4580;2010-05-24;69,56
4581;2010-05-23;71,86
4582;2010-05-22;75,12
4583;2010-05-21;73,87
4584;2010-05-20;69,56
4585;2010-05-19;71,86
4586;2010-05-18;76,43
4587;2010-05-17;79,41
4588;2010-05-16;78,70
4589;2010-05-15;79,00
4590;2010-05-14;78,08
4591;2010-05-13;79,41
4592;2010-05-12;78,70
4593;2010-05-11;76,48
4594;2010-05-10;80,21
4595;2010-05-09;82,31
4596;2010-05-08;85,39
4597;2010-05-07;88,09
4598;2010-05-06;80,21
4599;2010-05-05;82,31
4600;2010-05-04;86,19
4601;2010-05-03;86,82
4602;2010-05-02;84,59
4603;2010-05-01;85,59
4604;2010-04-30;86,72
4605;2010-04-29;86,82
4606;2010-04-28;84,59
4607;2010-04-27;86,09
4608;2010-04-26;84,58
4609;2010-04-25;84,55
4610;2010-04-24;84,73
4611;2010-04-23;83,09
4612;2010-04-22;84,58
4613;2010-04-21;84,55
4614;2010-04-20;84,81
4615;2010-04-19;86,90
4616;2010-04-18;85,81
4617;2010-04-17;83,44
4618;2010-04-16;85,21
4619;2010-04-15;86,90
4620;2010-04-14;85,81
4621;2010-04-13;82,77
4622;2010-04-12;82,63
4623;2010-04-11;84,49
4624;2010-04-10;85,05
4625;2010-04-09;84,48
4626;2010-04-08;82,63
4627;2010-04-07;84,49
4628;2010-04-06;85,05
4629;2010-04-05;82,63
4630;2010-04-04;80,37
4631;2010-04-03;79,46
4632;2010-04-02;79,89
4633;2010-04-01;82,63
4634;2010-03-31;80,37
4635;2010-03-30;77,98
4636;2010-03-29;78,64
4637;2010-03-28;78,03
4638;2010-03-27;79,17
4639;2010-03-26;78,09
4640;2010-03-25;78,64
4641;2010-03-24;78,03
4642;2010-03-23;78,37
4643;2010-03-22;80,09
4644;2010-03-21;80,28
4645;2010-03-20;79,45
4646;2010-03-19;77,08
4647;2010-03-18;80,09
4648;2010-03-17;80,28
4649;2010-03-16;79,38
4650;2010-03-15;79,44
4651;2010-03-14;80,29
4652;2010-03-13;78,77
4653;2010-03-12;78,94
4654;2010-03-11;79,44
4655;2010-03-10;80,29
4656;2010-03-09;79,20
4657;2010-03-08;77,88
4658;2010-03-07;78,66
4659;2010-03-06;77,50
4660;2010-03-05;76,07
4661;2010-03-04;77,88
4662;2010-03-03;78,66
4663;2010-03-02;76,36
4664;2010-03-01;74,38
4665;2010-02-28;77,00
4666;2010-02-27;76,44
4667;2010-02-26;76,95
4668;2010-02-25;74,38
4669;2010-02-24;77,00
4670;2010-02-23;76,88
4671;2010-02-22;76,61
4672;2010-02-21;74,89
4673;2010-02-20;74,82
4674;2010-02-19;76,88
4675;2010-02-18;76,61
4676;2010-02-17;74,89
4677;2010-02-16;71,49
4678;2010-02-15;72,35
4679;2010-02-14;70,40
4680;2010-02-13;70,40
4681;2010-02-12;69,62
4682;2010-02-11;72,35
4683;2010-02-10;70,40
4684;2010-02-09;70,11
4685;2010-02-08;71,30
4686;2010-02-07;75,77
4687;2010-02-06;73,94
4688;2010-02-05;71,58
4689;2010-02-04;71,30
4690;2010-02-03;75,77
4691;2010-02-02;71,20
4692;2010-02-01;70,65
4693;2010-01-31;72,75
4694;2010-01-30;72,63
4695;2010-01-29;72,18
4696;2010-01-28;70,65
4697;2010-01-27;72,75
4698;2010-01-26;72,73
4699;2010-01-25;74,13
4700;2010-01-24;75,09
4701;2010-01-23;75,18
4702;2010-01-22;72,73
4703;2010-01-21;74,13
4704;2010-01-20;75,09
4705;2010-01-19;76,85
4706;2010-01-18;77,61
4707;2010-01-17;77,57
4708;2010-01-16;79,38
4709;2010-01-15;80,14
4710;2010-01-14;77,61
4711;2010-01-13;77,57
4712;2010-01-12;80,06
4713;2010-01-11;80,57
4714;2010-01-10;80,14
4715;2010-01-09;79,27
4716;2010-01-08;79,05
4717;2010-01-07;80,57
4718;2010-01-06;80,14
4719;2010-01-05;79,27
4720;2010-01-04;77,91
4721;2010-01-03;77,62
4722;2010-01-02;76,65
4723;2010-01-01;76,59
4724;2009-12-31;77,91
4725;2009-12-30;77,62
4726;2009-12-29;76,65
4727;2009-12-28;75,15
4728;2009-12-27;73,87
4729;2009-12-26;71,64
4730;2009-12-25;72,74
4731;2009-12-24;75,15
4732;2009-12-23;73,87
4733;2009-12-22;71,87
4734;2009-12-21;71,28
4735;2009-12-20;73,34
4736;2009-12-19;71,33
4737;2009-12-18;71,19
4738;2009-12-17;71,28
4739;2009-12-16;73,34
4740;2009-12-15;70,07
4741;2009-12-14;70,91
4742;2009-12-13;73,63
4743;2009-12-12;74,93
4744;2009-12-11;76,18
4745;2009-12-10;70,91
4746;2009-12-09;73,63
4747;2009-12-08;77,74
4748;2009-12-07;77,76
4749;2009-12-06;76,96
4750;2009-12-05;78,68
4751;2009-12-04;77,77
4752;2009-12-03;77,76
